Latitude,Longitude,Elevation
-39.8985700,176.0051600,1118.0
-39.8985800,176.0052100,1119.0
-39.8986000,176.0052700,1122.0
-39.8986400,176.0053300,1124.0
-39.8986800,176.0053700,1126.0
-39.8987100,176.0054000,1128.0
-39.8987900,176.0055100,1133.0
-39.8988100,176.0055700,1135.0
-39.8988400,176.0056200,1137.0
-39.8988900,176.0056600,1139.0
-39.8989400,176.0056700,1140.0
-39.8989900,176.0056800,1142.0
-39.8990300,176.0057100,1143.0
-39.8990600,176.0057700,1145.0
-39.8990700,176.0058300,1147.0
-39.8990600,176.0059000,1147.0
-39.8990800,176.0059500,1149.0
-39.8991100,176.0060000,1150.0
-39.8991500,176.0060500,1152.0
-39.8991600,176.0060800,1153.0
-39.8993900,176.0062400,1161.0
-39.8994300,176.0062600,1163.0
-39.8994800,176.0062900,1164.0
-39.8995200,176.0063300,1166.0
-39.8995600,176.0063400,1166.0
-39.8996100,176.0063600,1168.0
-39.8996500,176.0063900,1170.0
-39.8996800,176.0064500,1171.0
-39.8997000,176.0065100,1172.0
-39.8997400,176.0065600,1173.0
-39.8997800,176.0066100,1174.0
-39.8998100,176.0066500,1176.0
-39.8998400,176.0067100,1177.0
-39.8998600,176.0067800,1178.0
-39.8999000,176.0068500,1179.0
-39.8999300,176.0069100,1181.0
-39.8999600,176.0069600,1182.0
-39.9000000,176.0070000,1184.0
-39.9000300,176.0070300,1184.0
-39.9001100,176.0070300,1186.0
-39.9001800,176.0070600,1189.0
-39.9002300,176.0070800,1190.0
-39.9002800,176.0071200,1192.0
-39.9003100,176.0071800,1193.0
-39.9003300,176.0072400,1194.0
-39.9003600,176.0072900,1194.0
-39.9004200,176.0073300,1194.0
-39.9004800,176.0073700,1194.0
-39.9005300,176.0074200,1195.0
-39.9005800,176.0074600,1195.0
-39.9006100,176.0075000,1195.0
-39.9006500,176.0075400,1195.0
-39.9007000,176.0075700,1195.0
-39.9008400,176.0076100,1197.0
-39.9008700,176.0076800,1198.0
-39.9009200,176.0077700,1198.0
-39.9009600,176.0078300,1198.0
-39.9009800,176.0078800,1198.0
-39.9010000,176.0079500,1198.0
-39.9010300,176.0080000,1198.0
-39.9010700,176.0080200,1199.0
-39.9011300,176.0080300,1201.0
-39.9011900,176.0080300,1203.0
-39.9012400,176.0080200,1204.0
-39.9012900,176.0080200,1205.0
-39.9013500,176.0080200,1207.0
-39.9013700,176.0080400,1207.0
-39.9014900,176.0080400,1210.0
-39.9015400,176.0080800,1211.0
-39.9015600,176.0081300,1211.0
-39.9015800,176.0081900,1212.0
-39.9015900,176.0082700,1212.0
-39.9016200,176.0083400,1213.0
-39.9016400,176.0084000,1213.0
-39.9016600,176.0084700,1213.0
-39.9016800,176.0085300,1213.0
-39.9017100,176.0085800,1213.0
-39.9017600,176.0086300,1213.0
-39.9017900,176.0086700,1213.0
-39.9018100,176.0087300,1212.0
-39.9018200,176.0087900,1212.0
-39.9018500,176.0088400,1211.0
-39.9018900,176.0088900,1211.0
-39.9019600,176.0089100,1211.0
-39.9020100,176.0089100,1212.0
-39.9020200,176.0089100,1212.0
-39.9021100,176.0089600,1212.0
-39.9021400,176.0090200,1212.0
-39.9021800,176.0090800,1212.0
-39.9022100,176.0091300,1212.0
-39.9022400,176.0091800,1212.0
-39.9022800,176.0092100,1212.0
-39.9023300,176.0092600,1213.0
-39.9023600,176.0093100,1213.0
-39.9023600,176.0093700,1213.0
-39.9023600,176.0094500,1213.0
-39.9023400,176.0095100,1214.0
-39.9023400,176.0095800,1214.0
-39.9023400,176.0096400,1214.0
-39.9023600,176.0097000,1215.0
-39.9023800,176.0097600,1215.0
-39.9023800,176.0097800,1216.0
-39.9024900,176.0100300,1218.0
-39.9024900,176.0100900,1218.0
-39.9024900,176.0101600,1219.0
-39.9024900,176.0102200,1219.0
-39.9024800,176.0102900,1219.0
-39.9024800,176.0103700,1220.0
-39.9024900,176.0104300,1220.0
-39.9025000,176.0105100,1220.0
-39.9025200,176.0105800,1221.0
-39.9025300,176.0106300,1221.0
-39.9025500,176.0106900,1222.0
-39.9025900,176.0107300,1223.0
-39.9026200,176.0107800,1223.0
-39.9026200,176.0108000,1224.0
-39.9026200,176.0108100,1224.0
-39.9029300,176.0113000,1230.0
-39.9028200,176.0116800,1232.0
-39.9030000,176.0121000,1237.0
-39.9028500,176.0127700,1245.0
-39.9027000,176.0129800,1244.0
-39.9026100,176.0137000,1244.0
-39.9023200,176.0141200,1242.0
-39.9023700,176.0143800,1244.0
-39.9022200,176.0145600,1244.0
-39.9022300,176.0147700,1246.0
-39.9019800,176.0149800,1246.0
-39.9019200,176.0157400,1252.0
-39.9020300,176.0158500,1254.0
-39.9019600,176.0161000,1255.0
-39.9018300,176.0162400,1256.0
-39.9018400,176.0164400,1258.0
-39.9017900,176.0166000,1260.0
-39.9019900,176.0169700,1266.0
-39.9021100,176.0174100,1268.0
-39.9020100,176.0176300,1270.0
-39.9020300,176.0183800,1274.0
-39.9019200,176.0191500,1279.0
-39.9017900,176.0193600,1282.0
-39.9017800,176.0195700,1284.0
-39.9013800,176.0200600,1292.0
-39.9011200,176.0200900,1292.0
-39.9007100,176.0213400,1284.0
-39.9003700,176.0222800,1271.0
-39.9004500,176.0227700,1261.0
-39.9001600,176.0238800,1257.0
-39.9001600,176.0243200,1258.0
-39.9000300,176.0245200,1263.0
-39.8999900,176.0252400,1262.0
-39.8998500,176.0263400,1276.0
-39.8999600,176.0265300,1279.0
-39.8999800,176.0267600,1282.0
-39.8997500,176.0273300,1286.0
-39.8997700,176.0277100,1284.0
-39.8996500,176.0284600,1287.0
-39.8996900,176.0287000,1293.0
-39.8996200,176.0290500,1303.0
-39.8996400,176.0291700,1306.0
-39.8995500,176.0294200,1314.0
-39.8995700,176.0297800,1323.0
-39.8994800,176.0301700,1329.0
-39.9000100,176.0316100,1355.0
-39.9001400,176.0320100,1362.0
-39.9001700,176.0320800,1362.0
-39.9001800,176.0321600,1364.0
-39.9001800,176.0322300,1365.0
-39.9001800,176.0323000,1367.0
-39.9001800,176.0323800,1368.0
-39.9002100,176.0324500,1370.0
-39.9002500,176.0325200,1372.0
-39.9002700,176.0325900,1374.0
-39.9003100,176.0326700,1376.0
-39.9003400,176.0327300,1378.0
-39.9003700,176.0327900,1379.0
-39.9003700,176.0328500,1381.0
-39.9003800,176.0329200,1382.0
-39.9004000,176.0329900,1384.0
-39.9004300,176.0330300,1385.0
-39.9004700,176.0330800,1387.0
-39.9005000,176.0331300,1388.0
-39.9005300,176.0331900,1389.0
-39.9005800,176.0332500,1390.0
-39.9006000,176.0333100,1390.0
-39.9006100,176.0333700,1391.0
-39.9006000,176.0334400,1393.0
-39.9005800,176.0335000,1394.0
-39.9005700,176.0335600,1396.0
-39.9005400,176.0338000,1399.0
-39.9005400,176.0338900,1400.0
-39.9005500,176.0339600,1401.0
-39.9005600,176.0340300,1402.0
-39.9005600,176.0340900,1403.0
-39.9005800,176.0341800,1403.0
-39.9005900,176.0342400,1404.0
-39.9006000,176.0343100,1405.0
