Latitude,Longitude,Elevation
-39.1116600,175.0552100,116.0
-39.1116500,175.0550800,116.0
-39.1116300,175.0549700,115.0
-39.1116200,175.0549100,115.0
-39.1115800,175.0547800,113.0
-39.1115600,175.0547000,113.0
-39.1115200,175.0546200,112.0
-39.1114700,175.0544900,111.0
-39.1114500,175.0544300,111.0
-39.1114200,175.0543600,111.0
-39.1113500,175.0542700,110.0
-39.1112600,175.0540900,110.0
-39.1111900,175.0539400,107.0
-39.1111000,175.0537700,103.0
-39.1110400,175.0536200,102.0
-39.1109900,175.0535100,101.0
-39.1109400,175.0534200,99.0
-39.1109100,175.0533500,98.0
-39.1108800,175.0532700,98.0
-39.1108300,175.0531700,97.0
-39.1107900,175.0530800,98.0
-39.1107500,175.0530000,100.0
-39.1107300,175.0529300,102.0
-39.1107000,175.0528700,103.0
-39.1106300,175.0527600,106.0
-39.1105400,175.0525800,107.0
-39.1104600,175.0524400,104.0
-39.1103800,175.0522800,100.0
-39.1103300,175.0521300,99.0
-39.1102900,175.0520500,99.0
-39.1102700,175.0519700,100.0
-39.1102500,175.0518900,101.0
-39.1102300,175.0518000,102.0
-39.1102200,175.0517200,104.0
-39.1102000,175.0516500,104.0
-39.1101700,175.0515900,103.0
-39.1101400,175.0515400,103.0
-39.1100800,175.0514800,100.0
-39.1100300,175.0514500,98.0
-39.1099700,175.0513700,97.0
-39.1098500,175.0512100,97.0
-39.1097500,175.0510800,97.0
-39.1096300,175.0509300,98.0
-39.1095600,175.0508400,97.0
-39.1094900,175.0507600,97.0
-39.1094200,175.0507100,97.0
-39.1093700,175.0506500,98.0
-39.1092000,175.0504000,98.0
-39.1091000,175.0502800,99.0
-39.1089500,175.0501000,102.0
-39.1087600,175.0498900,103.0
-39.1086800,175.0498100,105.0
-39.1085900,175.0497500,105.0
-39.1084700,175.0495400,109.0
-39.1083900,175.0494300,111.0
-39.1082400,175.0492300,112.0
-39.1080800,175.0490400,112.0
-39.1079800,175.0489600,110.0
-39.1078400,175.0488700,106.0
-39.1077900,175.0487500,106.0
-39.1076800,175.0485600,104.0
-39.1075200,175.0482900,103.0
-39.1074200,175.0481000,108.0
-39.1073000,175.0479200,103.0
-39.1072200,175.0478200,98.0
-39.1072000,175.0477100,98.0
-39.1071600,175.0476600,97.0
-39.1070100,175.0474200,94.0
-39.1068900,175.0472500,96.0
-39.1067500,175.0470200,100.0
-39.1066600,175.0468500,101.0
-39.1066100,175.0467300,101.0
-39.1065900,175.0466200,100.0
-39.1065700,175.0465200,99.0
-39.1065700,175.0464600,99.0
-39.1065600,175.0463200,98.0
-39.1065400,175.0461400,97.0
-39.1065000,175.0459200,96.0
-39.1064500,175.0456600,95.0
-39.1064100,175.0454500,95.0
-39.1063800,175.0453400,96.0
-39.1063500,175.0452100,97.0
-39.1063100,175.0451300,97.0
-39.1063300,175.0450300,98.0
-39.1062800,175.0448400,95.0
-39.1062300,175.0446500,92.0
-39.1061900,175.0444600,90.0
-39.1061600,175.0443400,90.0
-39.1061500,175.0442300,92.0
-39.1061300,175.0441200,92.0
-39.1060900,175.0440200,93.0
-39.1060600,175.0439400,94.0
-39.1060500,175.0438800,95.0
-39.1060400,175.0438200,95.0
-39.1060100,175.0437500,96.0
-39.1059900,175.0436700,96.0
-39.1059900,175.0436100,97.0
-39.1059800,175.0434900,98.0
-39.1059800,175.0434100,99.0
-39.1059800,175.0433800,99.0
-39.1058000,175.0428300,104.0
-39.1056300,175.0422700,100.0
-39.1054500,175.0417200,102.0
-39.1052700,175.0411600,105.0
-39.1050900,175.0406100,99.0
-39.1049200,175.0400500,95.0
-39.1047400,175.0395000,99.0
-39.1047300,175.0395300,99.0
-39.1046700,175.0393800,98.0
-39.1046300,175.0392700,97.0
-39.1045700,175.0390600,94.0
-39.1044900,175.0388200,92.0
-39.1044200,175.0386500,92.0
-39.1043700,175.0385000,95.0
-39.1043300,175.0383700,96.0
-39.1043100,175.0382800,97.0
-39.1042800,175.0382100,98.0
-39.1042700,175.0381500,99.0
-39.1042400,175.0380700,100.0
-39.1042200,175.0379600,101.0
-39.1042000,175.0378600,101.0
-39.1041800,175.0377600,101.0
-39.1041700,175.0376500,101.0
-39.1041300,175.0375600,101.0
-39.1041100,175.0374600,102.0
-39.1040800,175.0373800,102.0
-39.1040700,175.0373200,102.0
-39.1040500,175.0372500,103.0
-39.1040300,175.0371700,103.0
-39.1040100,175.0370900,102.0
-39.1039800,175.0370100,102.0
-39.1039700,175.0369500,101.0
-39.1039500,175.0368300,101.0
-39.1039100,175.0367500,99.0
-39.1038800,175.0366400,98.0
-39.1038600,175.0365300,102.0
-39.1038100,175.0363500,104.0
-39.1037800,175.0362200,103.0
-39.1037600,175.0361300,102.0
-39.1037300,175.0360500,102.0
-39.1037200,175.0359800,103.0
-39.1037000,175.0359200,103.0
-39.1037000,175.0359000,103.0
-39.1036200,175.0357400,102.0
-39.1036100,175.0356300,102.0
-39.1035700,175.0354700,103.0
-39.1035100,175.0351800,102.0
-39.1034200,175.0348600,100.0
-39.1033400,175.0344700,101.0
-39.1032800,175.0342500,104.0
-39.1032300,175.0340700,106.0
-39.1031900,175.0339300,107.0
-39.1031500,175.0338100,108.0
-39.1031200,175.0337300,108.0
-39.1030800,175.0336200,108.0
-39.1030700,175.0335400,107.0
-39.1030600,175.0334500,107.0
-39.1030500,175.0333800,106.0
-39.1030300,175.0332900,105.0
-39.1030200,175.0332100,105.0
-39.1030100,175.0331100,104.0
-39.1030000,175.0330500,104.0
-39.1029700,175.0329600,104.0
-39.1029600,175.0328800,104.0
-39.1029200,175.0327900,104.0
-39.1029100,175.0327200,104.0
-39.1028800,175.0326400,104.0
-39.1028600,175.0325500,104.0
-39.1028300,175.0324700,103.0
-39.1028200,175.0324000,102.0
-39.1027800,175.0322800,99.0
-39.1027300,175.0321300,99.0
-39.1027100,175.0320500,100.0
-39.1026700,175.0319500,100.0
-39.1026600,175.0318900,101.0
-39.1026500,175.0318600,101.0
-39.1026500,175.0317900,101.0
-39.1026100,175.0316800,101.0
-39.1025400,175.0315100,100.0
-39.1024200,175.0312500,100.0
-39.1023500,175.0310400,102.0
-39.1022500,175.0307800,101.0
-39.1021900,175.0305600,101.0
-39.1021500,175.0304000,98.0
-39.1021200,175.0302600,96.0
-39.1021000,175.0301300,96.0
-39.1020900,175.0300300,96.0
-39.1020600,175.0298900,97.0
-39.1020500,175.0298100,97.0
-39.1020400,175.0297100,97.0
-39.1020300,175.0296100,99.0
-39.1020000,175.0295500,99.0
-39.1019900,175.0294700,100.0
-39.1019800,175.0293900,100.0
-39.1019800,175.0293300,100.0
-39.1019800,175.0292600,99.0
-39.1019800,175.0292300,99.0
-39.1019300,175.0291700,98.0
-39.1019300,175.0290200,95.0
-39.1019300,175.0288900,93.0
-39.1019300,175.0287600,95.0
-39.1019300,175.0285200,100.0
-39.1019300,175.0283200,103.0
-39.1019300,175.0281200,103.0
-39.1019300,175.0279800,102.0
-39.1019300,175.0278500,99.0
-39.1019300,175.0277400,98.0
-39.1019300,175.0276600,99.0
-39.1019300,175.0275800,100.0
-39.1019300,175.0275100,100.0
-39.1019300,175.0274500,100.0
-39.1019300,175.0273700,101.0
-39.1019300,175.0273100,101.0
-39.1019500,175.0272100,101.0
-39.1019500,175.0271400,101.0
-39.1019500,175.0270500,101.0
-39.1019500,175.0269700,101.0
-39.1019600,175.0268900,101.0
-39.1019800,175.0267900,101.0
-39.1019900,175.0267100,102.0
-39.1019900,175.0266500,102.0
-39.1020000,175.0265700,101.0
-39.1020100,175.0265000,101.0
-39.1020400,175.0264400,101.0
-39.1020500,175.0263800,101.0
-39.1020600,175.0263000,100.0
-39.1020700,175.0262800,100.0
-39.1020700,175.0262200,99.0
-39.1021000,175.0260400,98.0
-39.1021200,175.0258900,97.0
-39.1021700,175.0257200,97.0
-39.1022400,175.0255300,97.0
-39.1023600,175.0252400,99.0
-39.1024400,175.0250600,98.0
-39.1024900,175.0249500,96.0
-39.1025700,175.0247600,95.0
-39.1026100,175.0246900,94.0
-39.1026500,175.0246400,94.0
-39.1026700,175.0245800,93.0
-39.1027100,175.0245300,92.0
-39.1027600,175.0244700,90.0
-39.1028000,175.0244000,90.0
-39.1028800,175.0242800,90.0
-39.1029600,175.0241800,89.0
-39.1029800,175.0241100,89.0
-39.1030200,175.0240700,88.0
-39.1030600,175.0240000,87.0
-39.1031600,175.0238100,90.0
-39.1031900,175.0237600,91.0
-39.1033100,175.0235700,93.0
-39.1033600,175.0234700,95.0
-39.1033900,175.0234100,96.0
-39.1035300,175.0232700,97.0
-39.1036100,175.0231800,97.0
-39.1037300,175.0230600,97.0
-39.1038300,175.0229400,100.0
-39.1038800,175.0229000,99.0
-39.1039300,175.0228600,100.0
-39.1039800,175.0228200,100.0
-39.1040400,175.0227500,101.0
-39.1041700,175.0226200,104.0
-39.1043800,175.0224300,112.0
-39.1045300,175.0222900,117.0
-39.1047000,175.0221400,113.0
-39.1048400,175.0220300,109.0
-39.1049100,175.0219800,108.0
-39.1049700,175.0219300,106.0
-39.1050400,175.0219000,105.0
-39.1051000,175.0218500,105.0
-39.1051500,175.0218200,105.0
-39.1052100,175.0217900,105.0
-39.1052600,175.0217400,107.0
-39.1053200,175.0217100,106.0
-39.1053800,175.0216600,105.0
-39.1054600,175.0216100,104.0
-39.1055100,175.0215700,103.0
-39.1056700,175.0214200,106.0
-39.1057200,175.0213700,107.0
-39.1057800,175.0213100,107.0
-39.1058800,175.0212300,107.0
-39.1059400,175.0212000,107.0
-39.1060000,175.0211400,107.0
-39.1061100,175.0211300,105.0
-39.1062400,175.0210800,105.0
-39.1064200,175.0210200,105.0
-39.1066300,175.0209400,109.0
-39.1068100,175.0208900,113.0
-39.1069200,175.0208400,115.0
-39.1070200,175.0208100,114.0
-39.1070900,175.0207900,112.0
-39.1071400,175.0207800,112.0
-39.1072300,175.0207300,110.0
-39.1072900,175.0207000,110.0
-39.1073700,175.0206500,109.0
-39.1074800,175.0205700,109.0
-39.1076000,175.0204900,107.0
-39.1076700,175.0204600,105.0
-39.1078200,175.0203400,105.0
-39.1078600,175.0203000,107.0
-39.1079100,175.0202600,107.0
-39.1079600,175.0202100,107.0
-39.1080600,175.0201300,107.0
-39.1081600,175.0200900,106.0
-39.1083900,175.0199300,106.0
-39.1084700,175.0198600,106.0
-39.1086200,175.0197700,105.0
-39.1086700,175.0197300,105.0
-39.1087500,175.0196900,104.0
-39.1087900,175.0196500,104.0
-39.1088500,175.0196500,104.0
-39.1089300,175.0196200,103.0
-39.1090000,175.0195900,102.0
-39.1090600,175.0195600,101.0
-39.1091100,175.0195400,100.0
-39.1092000,175.0194900,99.0
-39.1093100,175.0194000,95.0
-39.1093700,175.0193300,92.0
-39.1094300,175.0192700,89.0
-39.1095100,175.0192000,89.0
-39.1095400,175.0191600,89.0
-39.1096100,175.0191100,90.0
-39.1096600,175.0190600,91.0
-39.1097400,175.0189800,92.0
-39.1098200,175.0189200,93.0
-39.1099100,175.0188500,94.0
-39.1100300,175.0187100,94.0
-39.1100700,175.0186600,94.0
-39.1101700,175.0185300,94.0
-39.1102000,175.0184700,94.0
-39.1102500,175.0184000,93.0
-39.1102800,175.0183700,92.0
-39.1102900,175.0183600,93.0
-39.1103400,175.0182900,94.0
-39.1103800,175.0182300,95.0
-39.1104200,175.0181600,95.0
-39.1105000,175.0180700,93.0
-39.1105800,175.0179500,93.0
-39.1106500,175.0178700,94.0
-39.1107100,175.0178100,94.0
-39.1107500,175.0177600,94.0
-39.1108000,175.0177100,93.0
-39.1108400,175.0176500,93.0
-39.1108800,175.0176000,94.0
-39.1109300,175.0175400,94.0
-39.1109500,175.0174700,94.0
-39.1109600,175.0174400,94.0
-39.1110200,175.0173500,94.0
-39.1110600,175.0172500,93.0
-39.1111200,175.0171400,93.0
-39.1111600,175.0170600,93.0
-39.1112000,175.0169800,94.0
-39.1112200,175.0169200,94.0
-39.1112600,175.0168500,94.0
-39.1113000,175.0167700,94.0
-39.1113500,175.0166700,94.0
-39.1114100,175.0165800,94.0
-39.1114400,175.0165300,96.0
-39.1114800,175.0164700,97.0
-39.1115400,175.0164000,97.0
-39.1115900,175.0163100,99.0
